#,DayOfWeek,D,M,Y,Time AM/PM,IP,Trasnsmited,Received,Loss,rttmin,rttavg,rttmax
1,Tue ,18 ,May ,2021 ,12:00:01 AM,3.96.188.68,13,0,100%
2,Tue ,18 ,May ,2021 ,12:01:01 AM,3.96.188.68,13,0,100%
3,Tue ,18 ,May ,2021 ,12:02:02 AM,3.96.188.68,13,0,100%
4,Tue ,18 ,May ,2021 ,12:03:01 AM,3.96.188.68,13,0,100%
5,Tue ,18 ,May ,2021 ,12:04:01 AM,3.96.188.68,13,0,100%
6,Tue ,18 ,May ,2021 ,12:05:01 AM,3.96.188.68,13,0,100%
7,Tue ,18 ,May ,2021 ,12:06:01 AM,3.96.188.68,13,0,100%
8,Tue ,18 ,May ,2021 ,12:07:01 AM,3.96.188.68,13,0,100%
9,Tue ,18 ,May ,2021 ,12:08:01 AM,3.96.188.68,13,0,100%
10,Tue ,18 ,May ,2021 ,12:09:01 AM,3.96.188.68,13,0,100%
11,Tue ,18 ,May ,2021 ,12:10:01 AM,3.96.188.68,13,0,100%
12,Tue ,18 ,May ,2021 ,12:11:01 AM,3.96.188.68,13,0,100%
13,Tue ,18 ,May ,2021 ,12:12:01 AM,3.96.188.68,13,0,100%
14,Tue ,18 ,May ,2021 ,12:13:01 AM,3.96.188.68,13,0,100%
15,Tue ,18 ,May ,2021 ,12:14:01 AM,3.96.188.68,13,0,100%
16,Tue ,18 ,May ,2021 ,12:15:01 AM,3.96.188.68,13,0,100%
17,Tue ,18 ,May ,2021 ,12:16:01 AM,3.96.188.68,13,0,100%
18,Tue ,18 ,May ,2021 ,12:17:01 AM,3.96.188.68,13,0,100%
19,Tue ,18 ,May ,2021 ,12:18:01 AM,3.96.188.68,13,0,100%
20,Tue ,18 ,May ,2021 ,12:19:01 AM,3.96.188.68,13,0,100%
21,Tue ,18 ,May ,2021 ,12:20:01 AM,3.96.188.68,13,0,100%
22,Tue ,18 ,May ,2021 ,12:21:02 AM,3.96.188.68,13,0,100%
23,Tue ,18 ,May ,2021 ,12:22:01 AM,3.96.188.68,13,0,100%
24,Tue ,18 ,May ,2021 ,12:23:01 AM,3.96.188.68,13,0,100%
25,Tue ,18 ,May ,2021 ,12:24:01 AM,3.96.188.68,13,0,100%
26,Tue ,18 ,May ,2021 ,12:25:02 AM,3.96.188.68,13,0,100%
27,Tue ,18 ,May ,2021 ,12:26:01 AM,3.96.188.68,13,0,100%
28,Tue ,18 ,May ,2021 ,12:27:02 AM,3.96.188.68,13,0,100%
29,Tue ,18 ,May ,2021 ,12:28:01 AM,3.96.188.68,13,0,100%
30,Tue ,18 ,May ,2021 ,12:29:02 AM,3.96.188.68,13,0,100%
31,Tue ,18 ,May ,2021 ,12:30:01 AM,3.96.188.68,13,0,100%
32,Tue ,18 ,May ,2021 ,12:31:02 AM,3.96.188.68,13,0,100%
33,Tue ,18 ,May ,2021 ,12:32:01 AM,3.96.188.68,13,0,100%
34,Tue ,18 ,May ,2021 ,12:33:02 AM,3.96.188.68,13,0,100%
35,Tue ,18 ,May ,2021 ,12:34:01 AM,3.96.188.68,13,0,100%
36,Tue ,18 ,May ,2021 ,12:35:01 AM,3.96.188.68,13,0,100%
37,Tue ,18 ,May ,2021 ,12:36:01 AM,3.96.188.68,13,0,100%
38,Tue ,18 ,May ,2021 ,12:37:01 AM,3.96.188.68,13,0,100%
39,Tue ,18 ,May ,2021 ,12:38:01 AM,3.96.188.68,13,0,100%
40,Tue ,18 ,May ,2021 ,12:39:01 AM,3.96.188.68,13,0,100%
41,Tue ,18 ,May ,2021 ,12:40:01 AM,3.96.188.68,13,0,100%
42,Tue ,18 ,May ,2021 ,12:41:01 AM,3.96.188.68,13,0,100%
43,Tue ,18 ,May ,2021 ,12:42:01 AM,3.96.188.68,13,0,100%
44,Tue ,18 ,May ,2021 ,12:43:02 AM,3.96.188.68,13,0,100%
45,Tue ,18 ,May ,2021 ,12:44:01 AM,3.96.188.68,13,0,100%
46,Tue ,18 ,May ,2021 ,12:45:01 AM,3.96.188.68,13,0,100%
47,Tue ,18 ,May ,2021 ,12:46:01 AM,3.96.188.68,13,0,100%
48,Tue ,18 ,May ,2021 ,12:47:01 AM,3.96.188.68,13,0,100%
49,Tue ,18 ,May ,2021 ,12:48:02 AM,3.96.188.68,13,0,100%
50,Tue ,18 ,May ,2021 ,12:49:01 AM,3.96.188.68,13,0,100%
51,Tue ,18 ,May ,2021 ,12:50:02 AM,3.96.188.68,13,0,100%
52,Tue ,18 ,May ,2021 ,12:51:01 AM,3.96.188.68,13,0,100%
53,Tue ,18 ,May ,2021 ,12:52:02 AM,3.96.188.68,13,0,100%
54,Tue ,18 ,May ,2021 ,12:53:01 AM,3.96.188.68,13,0,100%
55,Tue ,18 ,May ,2021 ,12:54:02 AM,3.96.188.68,13,0,100%
56,Tue ,18 ,May ,2021 ,12:55:01 AM,3.96.188.68,13,0,100%
57,Tue ,18 ,May ,2021 ,12:56:02 AM,3.96.188.68,13,0,100%
58,Tue ,18 ,May ,2021 ,12:57:01 AM,3.96.188.68,13,0,100%
59,Tue ,18 ,May ,2021 ,12:58:02 AM,3.96.188.68,13,0,100%
60,Tue ,18 ,May ,2021 ,12:59:01 AM,3.96.188.68,13,0,100%
61,Tue ,18 ,May ,2021 ,01:00:02 AM,3.96.188.68,13,0,100%
62,Tue ,18 ,May ,2021 ,01:01:01 AM,3.96.188.68,13,0,100%
63,Tue ,18 ,May ,2021 ,01:02:01 AM,3.96.188.68,13,0,100%
64,Tue ,18 ,May ,2021 ,01:03:01 AM,3.96.188.68,13,0,100%
65,Tue ,18 ,May ,2021 ,01:04:01 AM,3.96.188.68,13,0,100%
66,Tue ,18 ,May ,2021 ,01:05:01 AM,3.96.188.68,13,0,100%
67,Tue ,18 ,May ,2021 ,01:06:01 AM,3.96.188.68,13,0,100%
68,Tue ,18 ,May ,2021 ,01:07:01 AM,3.96.188.68,13,0,100%
69,Tue ,18 ,May ,2021 ,01:08:01 AM,3.96.188.68,13,0,100%
70,Tue ,18 ,May ,2021 ,01:09:01 AM,3.96.188.68,13,0,100%
71,Tue ,18 ,May ,2021 ,01:10:01 AM,3.96.188.68,13,0,100%
72,Tue ,18 ,May ,2021 ,01:11:01 AM,3.96.188.68,13,0,100%
73,Tue ,18 ,May ,2021 ,01:12:01 AM,3.96.188.68,13,0,100%
74,Tue ,18 ,May ,2021 ,01:13:02 AM,3.96.188.68,13,0,100%
75,Tue ,18 ,May ,2021 ,01:14:01 AM,3.96.188.68,13,0,100%
76,Tue ,18 ,May ,2021 ,01:15:02 AM,3.96.188.68,13,0,100%
77,Tue ,18 ,May ,2021 ,01:16:01 AM,3.96.188.68,13,0,100%
78,Tue ,18 ,May ,2021 ,01:17:02 AM,3.96.188.68,13,0,100%
79,Tue ,18 ,May ,2021 ,01:18:01 AM,3.96.188.68,13,0,100%
80,Tue ,18 ,May ,2021 ,01:19:02 AM,3.96.188.68,13,0,100%
81,Tue ,18 ,May ,2021 ,01:20:01 AM,3.96.188.68,13,0,100%
82,Tue ,18 ,May ,2021 ,01:21:01 AM,3.96.188.68,13,0,100%
83,Tue ,18 ,May ,2021 ,01:22:01 AM,3.96.188.68,13,0,100%
84,Tue ,18 ,May ,2021 ,01:23:01 AM,3.96.188.68,13,0,100%
85,Tue ,18 ,May ,2021 ,01:24:01 AM,3.96.188.68,13,0,100%
86,Tue ,18 ,May ,2021 ,01:25:01 AM,3.96.188.68,13,0,100%
87,Tue ,18 ,May ,2021 ,01:26:01 AM,3.96.188.68,13,0,100%
88,Tue ,18 ,May ,2021 ,01:27:01 AM,3.96.188.68,13,0,100%
89,Tue ,18 ,May ,2021 ,01:28:02 AM,3.96.188.68,13,0,100%
90,Tue ,18 ,May ,2021 ,01:29:01 AM,3.96.188.68,13,0,100%
91,Tue ,18 ,May ,2021 ,01:30:01 AM,3.96.188.68,13,0,100%
92,Tue ,18 ,May ,2021 ,01:31:01 AM,3.96.188.68,13,0,100%
93,Tue ,18 ,May ,2021 ,01:32:01 AM,3.96.188.68,13,0,100%
94,Tue ,18 ,May ,2021 ,01:33:01 AM,3.96.188.68,13,0,100%
95,Tue ,18 ,May ,2021 ,01:34:01 AM,3.96.188.68,13,0,100%
96,Tue ,18 ,May ,2021 ,01:35:01 AM,3.96.188.68,13,0,100%
97,Tue ,18 ,May ,2021 ,01:36:01 AM,3.96.188.68,13,0,100%
98,Tue ,18 ,May ,2021 ,01:37:01 AM,3.96.188.68,13,0,100%
99,Tue ,18 ,May ,2021 ,01:38:01 AM,3.96.188.68,13,0,100%
100,Tue ,18 ,May ,2021 ,01:39:01 AM,3.96.188.68,13,0,100%
101,Tue ,18 ,May ,2021 ,01:40:01 AM,3.96.188.68,13,0,100%
102,Tue ,18 ,May ,2021 ,01:41:01 AM,3.96.188.68,13,0,100%
103,Tue ,18 ,May ,2021 ,01:42:01 AM,3.96.188.68,13,0,100%
104,Tue ,18 ,May ,2021 ,01:43:01 AM,3.96.188.68,13,0,100%
105,Tue ,18 ,May ,2021 ,01:44:01 AM,3.96.188.68,13,0,100%
106,Tue ,18 ,May ,2021 ,01:45:01 AM,3.96.188.68,13,0,100%
107,Tue ,18 ,May ,2021 ,01:46:01 AM,3.96.188.68,13,0,100%
108,Tue ,18 ,May ,2021 ,01:47:01 AM,3.96.188.68,13,0,100%
109,Tue ,18 ,May ,2021 ,01:48:01 AM,3.96.188.68,13,0,100%
110,Tue ,18 ,May ,2021 ,01:49:02 AM,3.96.188.68,13,0,100%
111,Tue ,18 ,May ,2021 ,01:50:01 AM,3.96.188.68,13,0,100%
112,Tue ,18 ,May ,2021 ,01:51:02 AM,3.96.188.68,13,0,100%
113,Tue ,18 ,May ,2021 ,01:52:01 AM,3.96.188.68,13,0,100%
114,Tue ,18 ,May ,2021 ,01:53:02 AM,3.96.188.68,13,0,100%
115,Tue ,18 ,May ,2021 ,01:54:01 AM,3.96.188.68,13,0,100%
116,Tue ,18 ,May ,2021 ,01:55:02 AM,3.96.188.68,13,0,100%
117,Tue ,18 ,May ,2021 ,01:56:01 AM,3.96.188.68,13,0,100%
118,Tue ,18 ,May ,2021 ,01:57:02 AM,3.96.188.68,13,0,100%
119,Tue ,18 ,May ,2021 ,01:58:01 AM,3.96.188.68,13,0,100%
120,Tue ,18 ,May ,2021 ,01:59:01 AM,3.96.188.68,13,0,100%
121,Tue ,18 ,May ,2021 ,02:00:01 AM,3.96.188.68,13,0,100%
122,Tue ,18 ,May ,2021 ,02:01:01 AM,3.96.188.68,13,0,100%
123,Tue ,18 ,May ,2021 ,02:02:01 AM,3.96.188.68,13,0,100%
124,Tue ,18 ,May ,2021 ,02:03:01 AM,3.96.188.68,13,0,100%
125,Tue ,18 ,May ,2021 ,02:04:01 AM,3.96.188.68,13,0,100%
126,Tue ,18 ,May ,2021 ,02:05:01 AM,3.96.188.68,13,0,100%
127,Tue ,18 ,May ,2021 ,02:06:01 AM,3.96.188.68,13,0,100%
128,Tue ,18 ,May ,2021 ,02:07:01 AM,3.96.188.68,13,0,100%
129,Tue ,18 ,May ,2021 ,02:08:01 AM,3.96.188.68,13,0,100%
130,Tue ,18 ,May ,2021 ,02:09:01 AM,3.96.188.68,13,0,100%
131,Tue ,18 ,May ,2021 ,02:10:01 AM,3.96.188.68,13,0,100%
132,Tue ,18 ,May ,2021 ,02:11:01 AM,3.96.188.68,13,0,100%
133,Tue ,18 ,May ,2021 ,02:12:01 AM,3.96.188.68,13,0,100%
134,Tue ,18 ,May ,2021 ,02:13:01 AM,3.96.188.68,13,0,100%
135,Tue ,18 ,May ,2021 ,02:14:01 AM,3.96.188.68,13,0,100%
136,Tue ,18 ,May ,2021 ,02:15:01 AM,3.96.188.68,13,0,100%
137,Tue ,18 ,May ,2021 ,02:16:01 AM,3.96.188.68,13,0,100%
138,Tue ,18 ,May ,2021 ,02:17:01 AM,3.96.188.68,13,0,100%
139,Tue ,18 ,May ,2021 ,02:18:01 AM,3.96.188.68,13,0,100%
140,Tue ,18 ,May ,2021 ,02:19:01 AM,3.96.188.68,13,0,100%
141,Tue ,18 ,May ,2021 ,02:20:01 AM,3.96.188.68,13,0,100%
142,Tue ,18 ,May ,2021 ,02:21:01 AM,3.96.188.68,13,0,100%
143,Tue ,18 ,May ,2021 ,02:22:01 AM,3.96.188.68,13,0,100%
144,Tue ,18 ,May ,2021 ,02:23:01 AM,3.96.188.68,13,0,100%
145,Tue ,18 ,May ,2021 ,02:24:01 AM,3.96.188.68,13,0,100%
146,Tue ,18 ,May ,2021 ,02:25:01 AM,3.96.188.68,13,0,100%
147,Tue ,18 ,May ,2021 ,02:26:01 AM,3.96.188.68,13,0,100%
148,Tue ,18 ,May ,2021 ,02:27:01 AM,3.96.188.68,13,0,100%
149,Tue ,18 ,May ,2021 ,02:28:02 AM,3.96.188.68,13,0,100%
150,Tue ,18 ,May ,2021 ,02:29:01 AM,3.96.188.68,13,0,100%
151,Tue ,18 ,May ,2021 ,02:30:02 AM,3.96.188.68,13,0,100%
152,Tue ,18 ,May ,2021 ,02:31:01 AM,3.96.188.68,13,0,100%
153,Tue ,18 ,May ,2021 ,02:32:02 AM,3.96.188.68,13,0,100%
154,Tue ,18 ,May ,2021 ,02:33:01 AM,3.96.188.68,13,0,100%
155,Tue ,18 ,May ,2021 ,02:34:02 AM,3.96.188.68,13,0,100%
156,Tue ,18 ,May ,2021 ,02:35:01 AM,3.96.188.68,13,0,100%
157,Tue ,18 ,May ,2021 ,02:36:01 AM,3.96.188.68,13,0,100%
158,Tue ,18 ,May ,2021 ,02:37:01 AM,3.96.188.68,13,0,100%
159,Tue ,18 ,May ,2021 ,02:38:01 AM,3.96.188.68,13,0,100%
160,Tue ,18 ,May ,2021 ,02:39:01 AM,3.96.188.68,13,0,100%
161,Tue ,18 ,May ,2021 ,02:40:02 AM,3.96.188.68,13,0,100%
162,Tue ,18 ,May ,2021 ,02:41:01 AM,3.96.188.68,13,0,100%
163,Tue ,18 ,May ,2021 ,02:42:02 AM,3.96.188.68,13,0,100%
164,Tue ,18 ,May ,2021 ,02:43:01 AM,3.96.188.68,13,0,100%
165,Tue ,18 ,May ,2021 ,02:44:02 AM,3.96.188.68,13,0,100%
166,Tue ,18 ,May ,2021 ,02:45:01 AM,3.96.188.68,13,0,100%
167,Tue ,18 ,May ,2021 ,02:46:02 AM,3.96.188.68,13,0,100%
168,Tue ,18 ,May ,2021 ,02:47:01 AM,3.96.188.68,13,0,100%
169,Tue ,18 ,May ,2021 ,02:48:02 AM,3.96.188.68,13,0,100%
170,Tue ,18 ,May ,2021 ,02:49:01 AM,3.96.188.68,13,0,100%
171,Tue ,18 ,May ,2021 ,02:50:01 AM,3.96.188.68,13,0,100%
172,Tue ,18 ,May ,2021 ,02:51:01 AM,3.96.188.68,13,0,100%
173,Tue ,18 ,May ,2021 ,02:52:01 AM,3.96.188.68,13,0,100%
174,Tue ,18 ,May ,2021 ,02:53:01 AM,3.96.188.68,13,0,100%
175,Tue ,18 ,May ,2021 ,02:54:02 AM,3.96.188.68,13,0,100%
176,Tue ,18 ,May ,2021 ,02:55:01 AM,3.96.188.68,13,0,100%
177,Tue ,18 ,May ,2021 ,02:56:01 AM,3.96.188.68,13,0,100%
178,Tue ,18 ,May ,2021 ,02:57:01 AM,3.96.188.68,13,0,100%
179,Tue ,18 ,May ,2021 ,02:58:01 AM,3.96.188.68,13,0,100%
180,Tue ,18 ,May ,2021 ,02:59:01 AM,3.96.188.68,13,0,100%
181,Tue ,18 ,May ,2021 ,03:00:01 AM,3.96.188.68,13,0,100%
182,Tue ,18 ,May ,2021 ,03:01:01 AM,3.96.188.68,13,0,100%
183,Tue ,18 ,May ,2021 ,03:02:01 AM,3.96.188.68,13,0,100%
184,Tue ,18 ,May ,2021 ,03:03:01 AM,3.96.188.68,13,0,100%
185,Tue ,18 ,May ,2021 ,03:04:01 AM,3.96.188.68,13,0,100%
186,Tue ,18 ,May ,2021 ,03:05:01 AM,3.96.188.68,13,0,100%
187,Tue ,18 ,May ,2021 ,03:06:01 AM,3.96.188.68,13,0,100%
188,Tue ,18 ,May ,2021 ,03:07:02 AM,3.96.188.68,13,0,100%
189,Tue ,18 ,May ,2021 ,03:08:01 AM,3.96.188.68,13,0,100%
190,Tue ,18 ,May ,2021 ,03:09:02 AM,3.96.188.68,13,0,100%
191,Tue ,18 ,May ,2021 ,03:10:01 AM,3.96.188.68,13,0,100%
192,Tue ,18 ,May ,2021 ,03:11:01 AM,3.96.188.68,13,0,100%
193,Tue ,18 ,May ,2021 ,03:12:01 AM,3.96.188.68,13,0,100%
194,Tue ,18 ,May ,2021 ,03:13:01 AM,3.96.188.68,13,0,100%
195,Tue ,18 ,May ,2021 ,03:14:01 AM,3.96.188.68,13,0,100%
196,Tue ,18 ,May ,2021 ,03:15:02 AM,3.96.188.68,13,0,100%
197,Tue ,18 ,May ,2021 ,03:16:01 AM,3.96.188.68,13,0,100%
198,Tue ,18 ,May ,2021 ,03:17:02 AM,3.96.188.68,13,0,100%
199,Tue ,18 ,May ,2021 ,03:18:01 AM,3.96.188.68,13,0,100%
200,Tue ,18 ,May ,2021 ,03:19:02 AM,3.96.188.68,13,0,100%
201,Tue ,18 ,May ,2021 ,03:20:01 AM,3.96.188.68,13,0,100%
202,Tue ,18 ,May ,2021 ,03:21:02 AM,3.96.188.68,13,0,100%
203,Tue ,18 ,May ,2021 ,03:22:01 AM,3.96.188.68,13,0,100%
204,Tue ,18 ,May ,2021 ,03:23:01 AM,3.96.188.68,13,0,100%
205,Tue ,18 ,May ,2021 ,03:24:01 AM,3.96.188.68,13,0,100%
206,Tue ,18 ,May ,2021 ,03:25:01 AM,3.96.188.68,13,0,100%
207,Tue ,18 ,May ,2021 ,03:26:01 AM,3.96.188.68,13,0,100%
208,Tue ,18 ,May ,2021 ,03:27:01 AM,3.96.188.68,13,0,100%
209,Tue ,18 ,May ,2021 ,03:28:02 AM,3.96.188.68,13,0,100%
210,Tue ,18 ,May ,2021 ,03:29:01 AM,3.96.188.68,13,0,100%
211,Tue ,18 ,May ,2021 ,03:30:02 AM,3.96.188.68,13,0,100%
212,Tue ,18 ,May ,2021 ,03:31:01 AM,3.96.188.68,13,0,100%
213,Tue ,18 ,May ,2021 ,03:32:02 AM,3.96.188.68,13,0,100%
214,Tue ,18 ,May ,2021 ,03:33:01 AM,3.96.188.68,13,0,100%
215,Tue ,18 ,May ,2021 ,03:34:01 AM,3.96.188.68,13,0,100%
216,Tue ,18 ,May ,2021 ,03:35:01 AM,3.96.188.68,13,0,100%
217,Tue ,18 ,May ,2021 ,03:36:01 AM,3.96.188.68,13,0,100%
218,Tue ,18 ,May ,2021 ,03:37:01 AM,3.96.188.68,13,0,100%
219,Tue ,18 ,May ,2021 ,03:38:01 AM,3.96.188.68,13,0,100%
220,Tue ,18 ,May ,2021 ,03:39:01 AM,3.96.188.68,13,0,100%
221,Tue ,18 ,May ,2021 ,03:40:01 AM,3.96.188.68,13,0,100%
222,Tue ,18 ,May ,2021 ,03:41:01 AM,3.96.188.68,13,0,100%
223,Tue ,18 ,May ,2021 ,03:42:01 AM,3.96.188.68,13,0,100%
224,Tue ,18 ,May ,2021 ,03:43:02 AM,3.96.188.68,13,0,100%
225,Tue ,18 ,May ,2021 ,03:44:01 AM,3.96.188.68,13,0,100%
226,Tue ,18 ,May ,2021 ,03:45:02 AM,3.96.188.68,13,0,100%
227,Tue ,18 ,May ,2021 ,03:46:01 AM,3.96.188.68,13,0,100%
228,Tue ,18 ,May ,2021 ,03:47:02 AM,3.96.188.68,13,0,100%
229,Tue ,18 ,May ,2021 ,03:48:01 AM,3.96.188.68,13,0,100%
230,Tue ,18 ,May ,2021 ,03:49:02 AM,3.96.188.68,13,0,100%
231,Tue ,18 ,May ,2021 ,03:50:01 AM,3.96.188.68,13,0,100%
232,Tue ,18 ,May ,2021 ,03:51:01 AM,3.96.188.68,13,0,100%
233,Tue ,18 ,May ,2021 ,03:52:01 AM,3.96.188.68,13,0,100%
234,Tue ,18 ,May ,2021 ,03:53:01 AM,3.96.188.68,13,0,100%
235,Tue ,18 ,May ,2021 ,03:54:01 AM,3.96.188.68,13,0,100%
236,Tue ,18 ,May ,2021 ,03:55:01 AM,3.96.188.68,13,0,100%
237,Tue ,18 ,May ,2021 ,03:56:01 AM,3.96.188.68,13,0,100%
238,Tue ,18 ,May ,2021 ,03:57:01 AM,3.96.188.68,13,0,100%
239,Tue ,18 ,May ,2021 ,03:58:01 AM,3.96.188.68,13,0,100%
240,Tue ,18 ,May ,2021 ,03:59:01 AM,3.96.188.68,13,0,100%
241,Tue ,18 ,May ,2021 ,04:00:01 AM,3.96.188.68,13,0,100%
242,Tue ,18 ,May ,2021 ,04:01:01 AM,3.96.188.68,13,0,100%
243,Tue ,18 ,May ,2021 ,04:02:02 AM,3.96.188.68,13,0,100%
244,Tue ,18 ,May ,2021 ,04:03:01 AM,3.96.188.68,13,0,100%
245,Tue ,18 ,May ,2021 ,04:04:02 AM,3.96.188.68,13,0,100%
246,Tue ,18 ,May ,2021 ,04:05:01 AM,3.96.188.68,13,0,100%
247,Tue ,18 ,May ,2021 ,04:06:01 AM,3.96.188.68,13,0,100%
248,Tue ,18 ,May ,2021 ,04:07:01 AM,3.96.188.68,13,0,100%
249,Tue ,18 ,May ,2021 ,04:08:01 AM,3.96.188.68,13,0,100%
250,Tue ,18 ,May ,2021 ,04:09:01 AM,3.96.188.68,13,0,100%
251,Tue ,18 ,May ,2021 ,04:10:01 AM,3.96.188.68,13,0,100%
252,Tue ,18 ,May ,2021 ,04:11:01 AM,3.96.188.68,13,0,100%
253,Tue ,18 ,May ,2021 ,04:12:01 AM,3.96.188.68,13,0,100%
254,Tue ,18 ,May ,2021 ,04:13:01 AM,3.96.188.68,13,0,100%
255,Tue ,18 ,May ,2021 ,04:14:01 AM,3.96.188.68,13,0,100%
256,Tue ,18 ,May ,2021 ,04:15:01 AM,3.96.188.68,13,0,100%
257,Tue ,18 ,May ,2021 ,04:16:01 AM,3.96.188.68,13,0,100%
258,Tue ,18 ,May ,2021 ,04:17:01 AM,3.96.188.68,13,0,100%
259,Tue ,18 ,May ,2021 ,04:18:01 AM,3.96.188.68,13,0,100%
260,Tue ,18 ,May ,2021 ,04:19:01 AM,3.96.188.68,13,0,100%
261,Tue ,18 ,May ,2021 ,04:20:01 AM,3.96.188.68,13,0,100%
262,Tue ,18 ,May ,2021 ,04:21:01 AM,3.96.188.68,13,0,100%
263,Tue ,18 ,May ,2021 ,04:22:01 AM,3.96.188.68,13,0,100%
264,Tue ,18 ,May ,2021 ,04:23:01 AM,3.96.188.68,13,0,100%
265,Tue ,18 ,May ,2021 ,04:24:01 AM,3.96.188.68,13,0,100%
266,Tue ,18 ,May ,2021 ,04:25:01 AM,3.96.188.68,13,0,100%
267,Tue ,18 ,May ,2021 ,04:26:02 AM,3.96.188.68,13,0,100%
268,Tue ,18 ,May ,2021 ,04:27:01 AM,3.96.188.68,13,0,100%
269,Tue ,18 ,May ,2021 ,04:28:01 AM,3.96.188.68,13,0,100%
270,Tue ,18 ,May ,2021 ,04:29:01 AM,3.96.188.68,13,0,100%
271,Tue ,18 ,May ,2021 ,04:30:01 AM,3.96.188.68,13,0,100%
272,Tue ,18 ,May ,2021 ,04:31:01 AM,3.96.188.68,13,0,100%
273,Tue ,18 ,May ,2021 ,04:32:01 AM,3.96.188.68,13,0,100%
274,Tue ,18 ,May ,2021 ,04:33:01 AM,3.96.188.68,13,0,100%
275,Tue ,18 ,May ,2021 ,04:34:01 AM,3.96.188.68,13,0,100%
276,Tue ,18 ,May ,2021 ,04:35:01 AM,3.96.188.68,13,0,100%
277,Tue ,18 ,May ,2021 ,04:36:01 AM,3.96.188.68,13,0,100%
278,Tue ,18 ,May ,2021 ,04:37:02 AM,3.96.188.68,13,0,100%
279,Tue ,18 ,May ,2021 ,04:38:01 AM,3.96.188.68,13,0,100%
